Facility Id,Facility Name,Industry
1002928,GRAYMONT WESTERN US INC. CRICKET MOUNTAIN,Minerals
1006153,GREAT RIVER REGIONAL WASTE AUTHORITY SANITARY LANDFILL,Waste
1002786,GREATER LEBANON REFUSE LDFL,Waste
1007223,GREDE LLC - IRON MOUNTAIN,Metals
1002034,GREDE LLC REEDSBURG,Metals
1006310,GREELEY GAS PLANT,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1001825,GREEN BAY PACKAGING INC MILL DIVISION,Pulp and Paper
1002098,GREEN BAY PACKAGING/ARK KRAFT,"Pulp and Paper,Waste"
1003899,GREEN LAKE PLANT,Chemicals
1000344,GREEN PLAINS CENTRAL CITY LLC,Other
1006364,GREEN PLAINS OBION LLC,Other
1004731,GREEN PLAINS OTTER TAIL LLC,Other
1004332,GREEN PLAINS SHENANDOAH LLC,Other
1004331,GREEN PLAINS SUPERIOR LLC,Other
1002790,GREEN VALLEY CHEMICAL CORP,Chemicals
1004483,GREEN VALLEY LANDFILL,Waste
1007925,GREENRIDGE RECLAMATION Landfill,Waste
1005895,GREENWOOD FARMS LANDFILL,Waste
1004851,GREGORY GAS PLANT,Petroleum and Natural Gas Systems
1003943,GREIF RIVERVILLE LLC,"Pulp and Paper,Waste"
1004294,GREY RANCH TREATING PLANT,"Petroleum and Natural Gas Systems,Suppliers of CO2"
1003630,GRG - EAST MAMM CREEK CS,Petroleum and Natural Gas Systems
1006331,GRG - HIGH MESA CS,Petroleum and Natural Gas Systems
1006001,GRG - HUNTER MESA CS,Petroleum and Natural Gas Systems
1006003,GRG - MAMM CREEK CS,Petroleum and Natural Gas Systems
1006004,GRG - PUMBA CS,Petroleum and Natural Gas Systems
1003290,GRIFFIN PIPE PRODUCTS CO,Metals
1003289,GRIFFIN PIPE PRODUCTS COMPANY - LYNCHBURG,Metals
1005722,GRIMES COUNTY CMP STN,Petroleum and Natural Gas Systems
1007615,GROWS LDFL WASTE MGMT,Waste
1000088,GSA Central Heating,Power Plants
1007998,"GSK, INC.","Chemicals,Industrial Gas Suppliers"
1007221,GUAM POWER AUTHORITY - CABRAS POWER PLANT,Power Plants
1000872,GUARDIAN ENERGY LLC,Other
1002770,GUARDIAN INDUSTRIES - Corsicana,Minerals
1002864,GUARDIAN INDUSTRIES - DeWitt,Minerals
1002905,GUARDIAN INDUSTRIES CARLETON FACILITY,Minerals
1002921,GUARDIAN INDUSTRIES CORP - FLOREFFE PLANT,Minerals
1002160,GUARDIAN INDUSTRIES LLC,Minerals
1007904,GUARDIAN INDUSTRIES LLC - KINGSBURG,Minerals
1002924,GUARDIAN INDUSTRIES LLC - RICHBURG,Minerals
1006117,GULF PINES LANDFILL,Waste
1002290,GULF PLAINS GAS PLANT,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1008037,GULFSTREAM STATION 410 (a.k.a. STATION 100),Petroleum and Natural Gas Systems
1007080,GULFSTREAM STATION 420,Petroleum and Natural Gas Systems
1003663,"GWF POWER SYSTEMS, L.P. (SITE 3)",Power Plants
1003618,"GWF POWER SYSTEMS, L.P. (SITE 4)",Power Plants
1003662,"GWF POWER SYSTEMS, L.P. (SITE 5)",Power Plants
1003641,"GWF POWER SYSTEMS, L.P. (Site 1)",Power Plants
1003644,"GWF POWER SYSTEMS, L.P. (Site 2)",Power Plants
1006811,Gadsby,Power Plants
1007423,Gadsden,Power Plants
1013886,Gaines County Crossover Compressor Station,Petroleum and Natural Gas Systems
1002404,"Gainesville Regional Utilities, South Energy Center",Power Plants
1013196,Galaxy Compressor Station,Petroleum and Natural Gas Systems
1004454,Galena Park Terminal,"Petroleum Product Suppliers,Petroleum and Natural Gas Systems"
1008185,Galena Park Terminal,Other
1007790,Gallatin,Power Plants
1005585,Galveston Bay Refinery,"Other,Petroleum Product Suppliers,Power Plants,Refineries"
1014593,Galveston Crude Processing Unit,"Petroleum Product Suppliers,Refineries"
1007454,Gans Generating Facility,Power Plants
1010020,Garden Banks 260 A,Petroleum and Natural Gas Systems
1011728,Garden Banks 72,Petroleum and Natural Gas Systems
1001586,Garden City,Power Plants
1013398,Garden City Compressor Station,Petroleum and Natural Gas Systems
1002101,Garnet Valley Facility,Power Plants
1012065,Garrison Energy Center,Power Plants
1004383,Gary,Petroleum and Natural Gas Systems
1005478,Gary Sanitary Closed Landfill,Waste
1003043,Garyville Refinery,"Petroleum Product Suppliers,Refineries"
1013942,Gas Transmission Northwest - Madras,Petroleum and Natural Gas Systems
1013313,Gas Transmission Northwest Pipeline (Eastport Compressor Station),Petroleum and Natural Gas Systems
1004781,Gas Transmission Northwest Pipeline Athol CS#5,Petroleum and Natural Gas Systems
1005013,Gas Transmission Northwest Pipeline Bend CS#12,Petroleum and Natural Gas Systems
1004780,Gas Transmission Northwest Pipeline Bonanza CS#14,Petroleum and Natural Gas Systems
1004783,Gas Transmission Northwest Pipeline Chemult CS#13,Petroleum and Natural Gas Systems
1004782,Gas Transmission Northwest Pipeline Ione CS#9,Petroleum and Natural Gas Systems
1004778,Gas Transmission Northwest Pipeline Kent CS#10,Petroleum and Natural Gas Systems
1004773,Gas Transmission Northwest Pipeline Rosalia CS#6,Petroleum and Natural Gas Systems
1005008,Gas Transmission Northwest Pipeline Sandpoint CS#4,Petroleum and Natural Gas Systems
1004775,Gas Transmission Northwest Pipeline Wallula CS#8,Petroleum and Natural Gas Systems
1012641,"Gas Transmission Northwest Starbuck Sta.#7 (Starbuck, WA)",Petroleum and Natural Gas Systems
1001683,Gateway Mine,Other
1011886,Gateway North Mine,Other
1013787,Gateway/Heim Gas Plant,Petroleum and Natural Gas Systems
1003245,Gator Gas Processing Plant,Petroleum and Natural Gas Systems
1013559,Gaylord Generating Station,Power Plants
1010663,Geisinger Medical Center,Other
1001194,Gen J M Gavin,Power Plants
1011746,General Cable,Other
1001200,General Electric Aviation,Other
1010579,General Motors Components Holdings LLC,Other
1010554,General Motors LLC Orion Assembly,Other
1004317,General Motors LLC Wentzville,Other
1010968,General Motors Spring Hill Manufacturing,Other
1004452,Genesis Alkali Granger,Other
1006324,Genesis Alkali Westvaco,Minerals
1007168,Genesis Mine,Other
1006422,Geneva Energy LLC,Power Plants
1005775,Genoa,Power Plants
1012957,George Bush Intercontinental Airport,Other
1001612,George Neal North,Power Plants
1001117,George Neal South,Power Plants
1003528,Georgetown County Landfill,Waste
1004585,Georgetown Facility,Minerals
1001144,Georgetown Substation,Power Plants
1014675,Georgetown University,Other
1014846,"Georgia Pacific Gypsum, LLC",Minerals
1001913,Georgia Pacific Muskogee LLC,"Pulp and Paper,Waste"
1013225,Georgia Pacific Plywood,Other
1013002,Georgia Pacific Wood Products LLC,Other
1009541,Georgia-Pacific Broadway LLC,Waste
1013055,Georgia-Pacific Gurdon Plywood/Lumber,Other
1001974,Georgia-Pacific Gypsum,Minerals
1011090,Georgia-Pacific Gypsum LLC,Minerals
1002579,Georgia-Pacific Gypsum LLC - Cumberland,Minerals
1002390,Georgia-Pacific Gypsum LLC - Fletcher,Minerals
1011952,Georgia-Pacific Gypsum LLC - Fort Dodge,Minerals
1002392,Georgia-Pacific Gypsum LLC - McQueeney,Minerals
1013836,Georgia-Pacific Wood Products LLC,Other
1014209,Georgia-Pacific Wood Products LLC Albany Lumber,Other
1012128,"Georgia-Pacific Wood Products, LLC - Monticello MDF Plant",Other
1010844,"Georgia-Pacific Wood Products, LLC Fordyce OSB",Minerals
1001189,Gerald Andrus,Power Plants
1006589,Gerald Gentleman Station,Power Plants
1006654,Gerald Whelan Energy Center,Power Plants
1012678,Gerber Products,Other
1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill",Metals
1005298,Gerdau Ameristeel: St. Paul Mill,Other
1003965,Gerdau Special Steel North America - Jackson Mill,Metals
1006633,Germantown Power Plant,Power Plants
1006512,Ghent,Power Plants
1001032,Gibbons Creek Switchyard,Other
1001030,Gibson,Power Plants
1001361,"Gibson City Energy Center, LLC",Power Plants
1011957,Gibson Compressor Station,Petroleum and Natural Gas Systems
1009948,"Gibson County Coal, LLC",Other
1000097,Gila River Power Station,Power Plants
1000741,Gilbert Generating Station,Power Plants
1011062,Gillhouser Run Deep Mine,Other
1014366,Gillis,Petroleum and Natural Gas Systems
1012138,Gillis Compressor Station,Petroleum and Natural Gas Systems
1003750,Gillis Gas Plant,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1004468,Gilmore Gas Plant/Bel Junction Compressor Station,Petroleum and Natural Gas Systems
1000300,"Gilroy Energy Center, LLC",Power Plants
1000122,"Gilroy Energy Center, LLC for King City",Power Plants
1005386,Glacial Lakes Energy,Other
1006296,"Glanbia Foods, Inc.",Other
1010977,"Glass House Camarillo Cultivation, LLC",Other
1002857,GlaxoSmithKline,Chemicals
1007660,Gleason Generating Facility,Power Plants
1002004,Glen Burnie Landfill,Waste
1012382,Glen Karn,Petroleum and Natural Gas Systems
1000962,Glen Lyn,Power Plants
1001459,Glenarm,Power Plants
1000718,Glendive Generating Station,Power Plants
1005774,Glenwood,Power Plants
1001170,Glenwood Landing Energy Center,Power Plants
1005843,Goal Line LP,Power Plants
1003369,Goat Hill Compressor Station,Petroleum and Natural Gas Systems
1005794,Godley Compressor Station,Petroleum and Natural Gas Systems
1012965,Gold Bond - ANN Plant,Minerals
1003042,Gold Bond - APL Plant,Minerals
1006248,Gold Bond - BAL Plant,Minerals
1006231,Gold Bond - FTD Plant,Minerals
1011213,Gold Bond - LGB Plant,Minerals
1002706,Gold Bond - MED Plant,Minerals
1002887,Gold Bond - MLT Plant,Minerals
1002888,Gold Bond - MTH Plant,Minerals
1002717,Gold Bond - POR Plant,Minerals
1006813,Gold Bond - PRY Plant,Minerals
1012977,Gold Bond - RIC Plant,Minerals
1000403,Gold Bond - ROT Plant,Minerals
1011579,Gold Bond - SAV Plant,Minerals
1002807,Gold Bond - SHI Plant,Minerals
1002741,Gold Bond - SHO Plant,Minerals
1011580,Gold Bond - WAK Plant,Minerals
1013623,Gold Bond - WLM Plant,Minerals
1012493,Gold Bond - WWG Plant,Minerals
1006704,Gold Bond- BUR Plant,Minerals
1013359,Golden Aluminum Inc.,Metals
1009941,Golden Pass LNG Terminal LLC,Petroleum and Natural Gas Systems
1002475,Golden Triangle Landfill,Waste
1010223,Goliad Gas Plant,Petroleum and Natural Gas Systems
1004248,Gomez Gas Plant,Petroleum and Natural Gas Systems
1012016,Goodman Energy Center,Power Plants
1011878,Goodrich Booster Station,Petroleum and Natural Gas Systems
1000264,Goose Creek Power Plant,Power Plants
1000082,Goose Haven Energy Center,Power Plants
1005373,Gordon Compressor Site,Petroleum and Natural Gas Systems
1003333,Gordon County (Redbone Ridges) Landfill,Waste
1006735,Gordon Evans Energy Center,Power Plants
1000263,Gordonsville Power Station,Power Plants
1001413,Gorgas,Power Plants
1002834,Gorham Acquisition LLC,Pulp and Paper
1001617,Gould Street,Power Plants
1007017,Gowanus Generating Station,Power Plants
1010707,"Grade 6 Oil, LLC",Petroleum and Natural Gas Systems
1011833,Grady Gas Plant,Petroleum and Natural Gas Systems
1009526,GrafTech Advanced Graphite Materials LLC,"Other,Waste"
1000941,Graham,Power Plants
1007507,Graham Ranch Compressor Station,Petroleum and Natural Gas Systems
1011959,Grand Forks Active Landfill,Waste
1011672,Grand Haven BLP Diesel Plant,Power Plants
1001960,Grand Island Regional Landfill,Waste
1011701,Grand Isle 115 A,Petroleum and Natural Gas Systems
1009991,Grand Isle 22 L,Petroleum and Natural Gas Systems
1001428,Grand River Dam Authority,Power Plants
1001515,"Grand Tower Energy Center, LLC",Power Plants
1001871,Granger Gas Plant,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1013276,Granges Americas Inc.- SRM,Metals
1012375,"Granges Americas, Inc",Metals
1001942,Granite Point Platform,Petroleum and Natural Gas Systems
1001345,Granite Ridge Energy,Power Plants
1009939,Grant Processing Facility-Cardinal States Gathering,Petroleum and Natural Gas Systems
1000251,Grant Town Power Plant,Power Plants
1006698,Grantville,Petroleum and Natural Gas Systems
1010571,Granville Compressor Station,Petroleum and Natural Gas Systems
1000515,Grapeland Generating Station,Power Plants
1006731,Graphic Packaging International - Augusta,"Pulp and Paper,Waste"
1006668,Graphic Packaging International - Texarkana Mill,"Pulp and Paper,Waste"
1006734,Graphic Packaging International Inc,Pulp and Paper
1000409,"Graphic Packaging International, Inc.",Pulp and Paper
1004672,"Graphic Packaging International, Inc.",Pulp and Paper
1011863,"Grassland Dairy Products, Inc.","Other,Waste"
1005457,Graterford State Correctional Institution,Other
1009761,Gravefork No. 1 Mine,Other
1003817,Gravel Hill CPF-2,Petroleum and Natural Gas Systems
1003886,Gravel Hill CPF-3,Petroleum and Natural Gas Systems
1010413,Gravel Hill CPF-4,Petroleum and Natural Gas Systems
1000302,Gravel Neck Combustion Turbine,Power Plants
1001761,Grayling Platform,Petroleum and Natural Gas Systems
1002455,Graymont WESTERN LIME EDEN,Minerals
1002724,Graymont Western Lime GREEN BAY,Minerals
1001285,Grays Ferry Cogen Partnership,Power Plants
1000207,Grays Harbor Energy Center,Power Plants
1006628,Grayson Power Plant,Power Plants
1001574,Great Bend Station aka Arthur Mullergren,Power Plants
1010034,Great Lakes Castings LLC,Metals
1005014,Great Lakes Gas Transmission Pipeline Boyne Falls CS#11,Petroleum and Natural Gas Systems
1004934,Great Lakes Gas Transmission Pipeline Cloquet CS#5,Petroleum and Natural Gas Systems
1004927,Great Lakes Gas Transmission Pipeline Crystal Falls CS#8,Petroleum and Natural Gas Systems
1005016,Great Lakes Gas Transmission Pipeline Deer River CS#4,Petroleum and Natural Gas Systems
1004787,Great Lakes Gas Transmission Pipeline Farwell CS#12,Petroleum and Natural Gas Systems
1004789,Great Lakes Gas Transmission Pipeline Iron River CS#6,Petroleum and Natural Gas Systems
1004820,Great Lakes Gas Transmission Pipeline Naubinway CS#10,Petroleum and Natural Gas Systems
1005010,Great Lakes Gas Transmission Pipeline Otisville CS#13,Petroleum and Natural Gas Systems
1004777,Great Lakes Gas Transmission Pipeline Shevlin CS#3,Petroleum and Natural Gas Systems
1005017,Great Lakes Gas Transmission Pipeline St Vincent CS#1,
1005015,Great Lakes Gas Transmission Pipeline Thief River Falls CS#2,Petroleum and Natural Gas Systems
1004788,Great Lakes Gas Transmission Pipeline Wakefield CS#7,Petroleum and Natural Gas Systems
1013633,Great Oak Landfill,Waste
1002440,Great Plains Synfuels Plant,"Chemicals,Coal-based Liquid Fuel Supply,Suppliers of CO2"
1013741,Great Western Malting Co,Other
1000223,Greater Des Moines Energy Center,Power Plants
1003677,Green Canyon 205 A,Petroleum and Natural Gas Systems
1010060,Green Canyon 237 B,Petroleum and Natural Gas Systems
1013297,Green Canyon 468 A (Stampede),Petroleum and Natural Gas Systems
1006074,Green Canyon 641,Petroleum and Natural Gas Systems
1006981,"Green Country Energy, LLC",Power Plants
1013530,Green Mountain Power Berlin,Power Plants
1005526,Green Plains Fairmont LLC,Other
1002926,Green Plains Hopewell LLC,Other
1005170,Green Plains Madison LLC,Other
1003377,Green Plains Mount Vernon LLC,Other
1002703,"Green Plains Wood River, LLC.",Other
1006694,Green Plains York LLC,Other
1013284,"Green Power Solutions of Georgia, LLC",Power Plants
1012955,Green Ridge Landfill,Waste
1007190,Green River,Power Plants
1005812,GreenAmerica Biofuels Ord LLC,Other
1000364,Greene County,Power Plants
1002950,Greenfield Global Winnebago LLC,Other
1000774,Greenidge Generation LLC,Power Plants
1000544,Greenland Energy Center,Power Plants
1000594,Greenleaf Energy Unit 1 LLC,Power Plants
1000596,Greenleaf Energy Unit 2 LLC,Power Plants
1005671,Greens Bayou,Power Plants
1013219,Greensville County Power Station,Power Plants
1001373,Greenville Electric Gen Station,Power Plants
1014901,Greenway Environmental Services,Waste
1001012,Greenwood,Power Plants
1003039,Greenwood County Landfills,Waste
1014825,Greenwood Gas Plant,Petroleum and Natural Gas Systems
1000512,Greenwood Generating Station,Power Plants
1011222,Greenzweig CPF #1,Other
1006927,Gregory Power Facility,Power Plants
1004536,"Greif Packaging, LLC",Pulp and Paper
1011345,Greka Refining Company,"Petroleum Product Suppliers,Refineries"
1013688,Grey Ranch,Petroleum and Natural Gas Systems
1014816,Grey Wolf Gas Plant,Petroleum and Natural Gas Systems
1001326,Griffith Energy Project,Power Plants
1013720,Groesbeck Compressor Station,Petroleum and Natural Gas Systems
1000451,Groton Generating Station,Power Plants
1006040,Guadalupe Generating Station,Power Plants
1007837,Guadalupe Rubbish Disposal Facility,Waste
1010679,Guardian Lima,Other
1005161,Guaynabo Landfill,Waste
1003432,Gude Landfill Gas-to-Energy Facility,Waste
1014824,Guernsey Power Station,Power Plants
1006702,Gulf Clean Energy Center,Power Plants
1004744,Gulf Coast Fractionator,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1014210,Gulf Coast Growth Ventures LLC,Chemicals
1007991,Gulf Coast RDF,Waste
1008881,Gulf Crossing Pipeline - Sherman Station,Petroleum and Natural Gas Systems
1011715,Gulf South Pipeline - Airport Jct Station,Petroleum and Natural Gas Systems
1014389,Gulf South Pipeline - Arnaudville Station,Petroleum and Natural Gas Systems
1009431,Gulf South Pipeline - Bistineau Station,Petroleum and Natural Gas Systems
1005078,Gulf South Pipeline - Carthage Jct Station,Petroleum and Natural Gas Systems
1009432,Gulf South Pipeline - Clarence Station,Petroleum and Natural Gas Systems
1013757,Gulf South Pipeline - Goodrich Station,Petroleum and Natural Gas Systems
1005079,Gulf South Pipeline - Hall Summit Station,Petroleum and Natural Gas Systems
1004945,Gulf South Pipeline - Harrisville Station,Petroleum and Natural Gas Systems
1014699,Gulf South Pipeline - Jasper Station,Petroleum and Natural Gas Systems
1011965,Gulf South Pipeline - Kiln Station,Petroleum and Natural Gas Systems
1013988,Gulf South Pipeline - Magasco Station,Petroleum and Natural Gas Systems
1009464,Gulf South Pipeline - Marksville Station,Petroleum and Natural Gas Systems
1009467,Gulf South Pipeline - McComb Station,Petroleum and Natural Gas Systems
1005027,Gulf South Pipeline - Mira Station,Petroleum and Natural Gas Systems
1009465,Gulf South Pipeline - Montpelier Station,Petroleum and Natural Gas Systems
1009466,Gulf South Pipeline - Olla Station,Petroleum and Natural Gas Systems
1005028,Gulf South Pipeline - Paris Station,Petroleum and Natural Gas Systems
1011947,Gulf South Pipeline - Rodrigue Station,Petroleum and Natural Gas Systems
1004734,Gulf South Pipeline - Sterlington Station,Petroleum and Natural Gas Systems
1004946,Gulf South Pipeline - Tallulah Station,Petroleum and Natural Gas Systems
1004736,Gulf South Pipeline - Vixen Station,Petroleum and Natural Gas Systems
1013935,Gulf South Pipeline - Wilson Station,Petroleum and Natural Gas Systems
1007463,Gulfport Energy Corp WCBB TANK BATTERY #1A,Petroleum and Natural Gas Systems
1006858,Gun Club Road Landfill,Waste
1009622,Gunite Corporation,Metals
1001778,"Gunnison Spar, Garden Banks 668 Platform",Petroleum and Natural Gas Systems
1013153,Guy Bennett Lumber,Other
1005140,Gwinville (SESH) Compressor Station,Petroleum and Natural Gas Systems
1005995,H A Wagner LLC,Power Plants
1000906,H B Robinson / Darlington Electric Power Plant,Power Plants
1000786,H F Lee Steam Electric Plant,Power Plants
1007640,H L Spurlock,Power Plants
1001176,H W Pirkey Power Plant,Power Plants
1003645,HAL C WEAVER POWER PLANT,Power Plants
1007550,HALIFAX LANDFILL,Waste
1000564,HAMPTON/NASA STEAM PLANT,Power Plants
1011561,HANCOCK COMPRESSOR STATION,Petroleum and Natural Gas Systems
1003638,HANCOCK COUNTY LANDFILL *,Waste
1003137,HANES MILL ROAD LANDFILL,Waste
1003492,HANK NIKKELS PLANT ONE,Power Plants
1002431,HANSON PERMANENTE CEMENT,Minerals
1001700,HARBOR COGENERATION PLANT,Power Plants
1005379,HARDWICK LANDFILL,Waste
1002292,HARFORD WASTE DISPOSAL CENTER,Waste
1004119,HAROLD J LANDRY LANDFILL,Waste
1006357,HARTZOG,Power Plants
1002159,HASTINGS LANDFILL,Waste
1007721,HASTINGS SANITARY LANDFILL,Waste
1002777,"HAVERHILL COKE COMPANY, LLC",Metals
1005213,HAVERHILL LANDFILL,Waste
1001552,HAWAII ELECTRIC LIGHT CO (HELCO) - KANOELEHUA HILL GENERATING STATION,Power Plants
1001557,HAWAII ELECTRIC LIGHT CO (HELCO) - KEAHOLE GENERATING STATION,Power Plants
1001555,HAWAII ELECTRIC LIGHT CO (HELCO) - PUNA GENERATING STATION,Power Plants
1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,Power Plants
1006105,HAWAIIAN ELECTRIC COMPANY (HECO) CAMPBELL INDUSTRIAL PARK GENERATING STATION,Power Plants
1007740,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,Power Plants
1005886,HAWAIIAN ELECTRIC COMPANY (HECO)-HONOLULU GENERATING STATION,Power Plants
1010154,HAWKVILLE GAS TREATING FACILITY,Petroleum and Natural Gas Systems
1003893,HAYES LANDFILL,Waste
1007869,HAYNES INTERNATIONAL INCORPORATED,Metals
1005439,HB POTASH LLC,Other
1001876,HEADQUARTERS XVIII ABN CORPS AND FORT LIBERTY,Other
1003907,HEARTLAND CORN PRODUCTS,Other
1001835,HEIDELBERG MATERIALS US CEMENT LLC/ NAZARETH,Minerals
1003967,HEMLOCK SEMICONDUCTOR OPERATIONS LLC,Minerals
